s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 1.0100056E+002, 5.8716103E+000, 0.0000000E+000,-1.7710391E+000,-2.9742192E+000,-1.3842941E+000,-1.2240498E-004, 0.0000000E+000, 0.0000000E+000,-1.5811519E-001,-2.5806458E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0200228E+002, 6.8769358E+000, 0.0000000E+000,-2.0546052E+000,-3.1517145E+000,-1.4897153E+000,-1.2669762E-004, 0.0000000E+000, 0.0000000E+000, 2.5560805E-001, 1.8077410E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0300031E+002, 6.0309460E+000, 0.0000000E+000,-1.8306316E+000,-3.2167963E+000,-1.4567099E+000,-1.2608093E-004, 0.0000000E+000, 0.0000000E+000,-3.8070411E-001,-4.7331786E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0400033E+002, 5.3091043E+000, 0.0000000E+000,-1.6038597E+000,-2.5993406E+000,-1.2939965E+000,-1.1715852E-004, 0.0000000E+000, 0.0000000E+000,-1.0250004E-001,-1.8820974E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0500017E+002, 6.0126940E+000, 0.0000000E+000,-1.8062888E+000,-2.8366851E+000,-1.3630664E+000,-1.1721504E-004, 0.0000000E+000, 0.0000000E+000, 1.0848958E-001, 6.5365047E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0600054E+002, 6.0499989E+000, 0.0000000E+000,-1.8277812E+000,-2.8267723E+000,-1.3511739E+000,-1.1744618E-004, 0.0000000E+000, 0.0000000E+000, 1.3763339E-001, 4.4154041E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0700269E+002, 6.4931597E+000, 0.0000000E+000,-1.9586104E+000,-3.0348138E+000,-1.4809623E+000,-1.1708780E-004, 0.0000000E+000, 0.0000000E+000, 1.3119497E-001, 1.8656092E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0800105E+002, 6.2658696E+000, 0.0000000E+000,-1.8980294E+000,-3.1658403E+000,-1.5322152E+000,-1.1627156E-004, 0.0000000E+000, 0.0000000E+000,-2.1748973E-001,-3.3033150E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0900090E+002, 5.7213932E+000, 0.0000000E+000,-1.7404862E+000,-2.9627443E+000,-1.3809546E+000,-1.1526264E-004, 0.0000000E+000, 0.0000000E+000,-2.7295915E-001,-3.6290721E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1000261E+002, 6.6579435E+000, 0.0000000E+000,-1.9956781E+000,-2.9620659E+000,-1.4109005E+000,-1.2607588E-004, 0.0000000E+000, 0.0000000E+000, 3.6630974E-001, 2.8917299E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1100136E+002, 6.4510226E+000, 0.0000000E+000,-1.9398904E+000,-3.0537104E+000,-1.4308720E+000,-1.2279389E-004, 0.0000000E+000, 0.0000000E+000, 1.1478356E-001, 2.6427109E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1200200E+002, 6.4983237E+000, 0.0000000E+000,-1.9666516E+000,-3.1107037E+000,-1.4750678E+000,-1.2794600E-004, 0.0000000E+000, 0.0000000E+000, 3.4861786E-002,-5.4227288E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1300114E+002, 6.2150078E+000, 0.0000000E+000,-1.8690812E+000,-3.1411807E+000,-1.4875907E+000,-1.2504984E-004, 0.0000000E+000, 0.0000000E+000,-1.8203029E-001,-2.8296987E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1400037E+002, 6.0527014E+000, 0.0000000E+000,-1.8174566E+000,-2.8778948E+000,-1.4026895E+000,-1.2667004E-004, 0.0000000E+000, 0.0000000E+000, 5.8639876E-002,-4.5466104E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1500237E+002, 5.9010075E+000, 0.0000000E+000,-1.7807929E+000,-2.8744458E+000,-1.3318703E+000,-1.2497318E-004, 0.0000000E+000, 0.0000000E+000, 9.6647142E-003,-8.6226467E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1600316E+002, 6.6486768E+000, 0.0000000E+000,-2.0125686E+000,-3.1315956E+000,-1.4932039E+000,-1.2699716E-004, 0.0000000E+000, 0.0000000E+000, 1.1200594E-001, 1.1181762E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1700197E+002, 5.8811800E+000, 0.0000000E+000,-1.7640200E+000,-2.9651015E+000,-1.3957773E+000,-1.2376655E-004, 0.0000000E+000, 0.0000000E+000,-1.5110344E-001,-2.4384249E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1800035E+002, 5.9420393E+000, 0.0000000E+000,-1.7897363E+000,-2.8581803E+000,-1.3500707E+000,-1.2481286E-004, 0.0000000E+000, 0.0000000E+000, 4.0786528E-002,-5.6072766E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.1900013E+002, 5.7698842E+000, 0.0000000E+000,-1.7295239E+000,-2.8084113E+000,-1.2975615E+000,-1.2084329E-004, 0.0000000E+000, 0.0000000E+000, 2.7776415E-002,-6.5733404E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.2000000E+002, 6.4145080E+000, 0.0000000E+000,-1.9365469E+000,-3.0201113E+000,-1.4519525E+000,-1.2828586E-004, 0.0000000E+000, 0.0000000E+000, 1.0370210E-001, 5.7690851E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
